Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Bandung,Bandung,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung,8,UBIJALAR,Ha,2290.0,2499.0,3669.0,0.0,0.0,0.0
Bandung,Bandung,9,UBIKAYU / KETELA POHON,Ha,3007.0,3896.0,5665.0,0.0,0.0,0.0
Garut,Garut,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Garut,Garut,2,KACANG HIJAU,Ha,1022.0,651.0,741.0,0.0,0.0,0.0
Garut,Garut,3,KACANG TANAH,Ha,8985.0,10567.0,9932.5,0.0,0.0,0.0
Garut,Garut,4,KEDELAI,Ha,4945.2,1659.0,4927.0,0.0,1042.0,0.0
Garut,Garut,5,PADI,Ha,77873.0,75966.0,75951.0,74538.0,71635.66,0.0
Garut,Garut,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Garut,Garut,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Garut,Garut,8,UBIJALAR,Ha,5313.0,5292.0,5526.0,0.0,0.0,0.0
Garut,Garut,9,UBIKAYU / KETELA POHON,Ha,16451.0,17523.0,18648.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,2,KACANG HIJAU,Ha,31.8,9.0,5.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,3,KACANG TANAH,Ha,2096.8,951.1,675.9,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,4,KEDELAI,Ha,4075.1,1840.8,2366.7,0.0,1311.0,0.0
Tasikmalaya,Tasikmalaya,5,PADI,Ha,72941.0,82935.0,81310.0,69686.0,66324.47,0.0
Tasikmalaya,Tasikmalaya,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,8,UBIJALAR,Ha,815.7,688.5,500.6,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,9,UBIKAYU / KETELA POHON,Ha,2030.0,1874.5,965.0,0.0,0.0,0.0
Ciamis,Ciamis,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ciamis,Ciamis,2,KACANG HIJAU,Ha,6.0,133.3,197.7,0.0,0.0,0.0
Ciamis,Ciamis,3,KACANG TANAH,Ha,697.7,558.7,397.9,0.0,0.0,0.0
Ciamis,Ciamis,4,KEDELAI,Ha,38.6,786.1,544.3,0.0,20.0,0.0
Ciamis,Ciamis,5,PADI,Ha,52925.0,55013.0,55844.0,53976.0,44307.13,0.0
Ciamis,Ciamis,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ciamis,Ciamis,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Ciamis,Ciamis,8,UBIJALAR,Ha,184.6,134.6,128.9,0.0,0.0,0.0
Ciamis,Ciamis,9,UBIKAYU / KETELA POHON,Ha,1522.0,1558.9,1176.9,0.0,0.0,0.0
Kuningan,Kuningan,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kuningan,Kuningan,2,KACANG HIJAU,Ha,106.9,103.3,90.6,0.0,0.0,0.0
Kuningan,Kuningan,3,KACANG TANAH,Ha,536.2,269.2,183.9,0.0,0.0,0.0
Kuningan,Kuningan,4,KEDELAI,Ha,630.6,676.3,877.9,0.0,229.0,0.0
Kuningan,Kuningan,5,PADI,Ha,45786.0,47236.0,48250.0,44816.0,41522.97,0.0
Kuningan,Kuningan,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kuningan,Kuningan,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kuningan,Kuningan,8,UBIJALAR,Ha,4379.5,3783.2,4633.9,0.0,0.0,0.0
Kuningan,Kuningan,9,UBIKAYU / KETELA POHON,Ha,1609.0,1436.4,387.7,0.0,0.0,0.0
Cirebon,Cirebon,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,2,KACANG HIJAU,Ha,1903.6,1798.2,1986.6,0.0,0.0,0.0
Cirebon,Cirebon,3,KACANG TANAH,Ha,110.5,33.1,23.1,0.0,0.0,0.0
Cirebon,Cirebon,4,KEDELAI,Ha,67.6,49.3,46.3,0.0,57.0,0.0
Cirebon,Cirebon,5,PADI,Ha,83233.0,84946.0,84892.0,82797.0,84465.74,0.0
Cirebon,Cirebon,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,8,UBIJALAR,Ha,332.1,277.2,319.5,0.0,0.0,0.0
Cirebon,Cirebon,9,UBIKAYU / KETELA POHON,Ha,46.4,57.4,36.1,0.0,0.0,0.0
Majalengka,Majalengka,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Majalengka,Majalengka,2,KACANG HIJAU,Ha,1793.7,1660.9,1173.6,0.0,0.0,0.0
Majalengka,Majalengka,3,KACANG TANAH,Ha,431.8,324.8,365.7,0.0,0.0,0.0
Majalengka,Majalengka,4,KEDELAI,Ha,2924.3,418.1,650.0,0.0,643.0,0.0
Majalengka,Majalengka,5,PADI,Ha,98038.0,97516.0,100951.0,100124.0,87220.48,0.0
Majalengka,Majalengka,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Majalengka,Majalengka,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Majalengka,Majalengka,8,UBIJALAR,Ha,539.4,268.7,174.9,0.0,0.0,0.0
Majalengka,Majalengka,9,UBIKAYU / KETELA POHON,Ha,258.0,205.0,205.5,0.0,0.0,0.0
Sumedang,Sumedang,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumedang,Sumedang,2,KACANG HIJAU,Ha,181.9,135.9,107.6,0.0,0.0,0.0
Sumedang,Sumedang,3,KACANG TANAH,Ha,2667.9,2928.1,3169.1,0.0,0.0,0.0
Sumedang,Sumedang,4,KEDELAI,Ha,2176.1,462.8,487.4,0.0,15.0,0.0
Sumedang,Sumedang,5,PADI,Ha,55892.0,53341.0,56662.0,53526.0,49430.79,0.0
Sumedang,Sumedang,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumedang,Sumedang,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sumedang,Sumedang,8,UBIJALAR,Ha,957.9,896.4,1094.7,0.0,0.0,0.0
Sumedang,Sumedang,9,UBIKAYU / KETELA POHON,Ha,6080.0,5156.0,5031.0,0.0,0.0,0.0
Indramayu,Indramayu,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Indramayu,Indramayu,2,KACANG HIJAU,Ha,552.9,85.7,372.9,0.0,0.0,0.0
Indramayu,Indramayu,3,KACANG TANAH,Ha,18.0,0.0,15.7,0.0,0.0,0.0
Indramayu,Indramayu,4,KEDELAI,Ha,5.7,0.0,21.9,0.0,0.0,0.0
Indramayu,Indramayu,5,PADI,Ha,226626.0,227051.0,245329.0,230457.0,212866.19,0.0
Indramayu,Indramayu,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Indramayu,Indramayu,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Indramayu,Indramayu,8,UBIJALAR,Ha,0.0,0.0,8.0,0.0,0.0,0.0
Indramayu,Indramayu,9,UBIKAYU / KETELA POHON,Ha,10.0,11.0,14.0,0.0,0.0,0.0
Subang,Subang,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Subang,Subang,2,KACANG HIJAU,Ha,58.6,80.2,95.5,0.0,0.0,0.0
Subang,Subang,3,KACANG TANAH,Ha,832.4,439.4,321.6,0.0,0.0,0.0
Subang,Subang,4,KEDELAI,Ha,0.0,5.0,10.0,0.0,0.0,0.0
Subang,Subang,5,PADI,Ha,169416.0,163947.0,177986.0,174865.0,163881.64,0.0
Subang,Subang,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Subang,Subang,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Subang,Subang,8,UBIJALAR,Ha,94.9,82.9,40.0,0.0,0.0,0.0
Subang,Subang,9,UBIKAYU / KETELA POHON,Ha,925.8,879.0,992.0,0.0,0.0,0.0
Purwakarta,Purwakarta,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Purwakarta,Purwakarta,2,KACANG HIJAU,Ha,56.8,112.5,63.0,0.0,0.0,0.0
Purwakarta,Purwakarta,3,KACANG TANAH,Ha,189.8,125.4,173.3,0.0,0.0,0.0
Purwakarta,Purwakarta,4,KEDELAI,Ha,740.1,60.3,288.8,0.0,8.0,0.0
Purwakarta,Purwakarta,5,PADI,Ha,30316.0,32931.0,34397.0,31885.0,30629.17,0.0
Purwakarta,Purwakarta,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Purwakarta,Purwakarta,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Purwakarta,Purwakarta,8,UBIJALAR,Ha,149.2,122.4,80.9,0.0,0.0,0.0
Purwakarta,Purwakarta,9,UBIKAYU / KETELA POHON,Ha,856.0,615.0,649.0,0.0,0.0,0.0
Karawang,Karawang,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karawang,Karawang,2,KACANG HIJAU,Ha,98.5,257.8,34.8,0.0,0.0,0.0
Karawang,Karawang,3,KACANG TANAH,Ha,111.6,147.2,2.9,0.0,0.0,0.0
Karawang,Karawang,4,KEDELAI,Ha,70.2,913.1,584.3,0.0,0.0,0.0
Karawang,Karawang,5,PADI,Ha,181915.0,197916.0,204326.0,189065.0,183065.46,0.0
Karawang,Karawang,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karawang,Karawang,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karawang,Karawang,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Karawang,Karawang,9,UBIKAYU / KETELA POHON,Ha,32.5,10.5,7.7,0.0,0.0,0.0
Bekasi,Bekasi,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,2,KACANG HIJAU,Ha,0.0,5.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,3,KACANG TANAH,Ha,1.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,5,PADI,Ha,103172.0,100338.0,103089.0,93338.0,84199.55,0.0
Bekasi,Bekasi,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,9,UBIKAYU / KETELA POHON,Ha,5.7,0.0,7.8,0.0,0.0,0.0
Bandung,Bandung Barat,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung Barat,2,KACANG HIJAU,Ha,0.0,1.9,51.0,0.0,0.0,0.0
Bandung,Bandung Barat,3,KACANG TANAH,Ha,377.9,203.9,185.0,0.0,0.0,0.0
Bandung,Bandung Barat,4,KEDELAI,Ha,990.7,714.9,695.1,0.0,177.0,0.0
Bandung,Bandung Barat,5,PADI,Ha,29197.0,27655.0,29202.0,26709.0,27566.67,0.0
Bandung,Bandung Barat,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung Barat,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung Barat,8,UBIJALAR,Ha,365.5,365.3,326.9,0.0,0.0,0.0
Bandung,Bandung Barat,9,UBIKAYU / KETELA POHON,Ha,1850.4,1663.9,1954.0,0.0,0.0,0.0
Pangandaran,Pangandaran,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pangandaran,Pangandaran,2,KACANG HIJAU,Ha,188.9,172.4,0.0,0.0,0.0,0.0
Pangandaran,Pangandaran,3,KACANG TANAH,Ha,216.9,222.9,158.0,0.0,0.0,0.0
Pangandaran,Pangandaran,4,KEDELAI,Ha,169.0,212.7,149.5,0.0,10.0,0.0
Pangandaran,Pangandaran,5,PADI,Ha,29313.0,27678.0,30116.0,30251.0,24131.55,0.0
Pangandaran,Pangandaran,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pangandaran,Pangandaran,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pangandaran,Pangandaran,8,UBIJALAR,Ha,43.0,20.0,61.0,0.0,0.0,0.0
Pangandaran,Pangandaran,9,UBIKAYU / KETELA POHON,Ha,75.0,48.0,36.0,0.0,0.0,0.0
Bogor,Bogor,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bogor,Bogor,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bogor,Bogor,3,KACANG TANAH,Ha,143.8,132.9,112.3,0.0,0.0,0.0
Bogor,Bogor,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bogor,Bogor,5,PADI,Ha,33.0,36.0,32.0,26.0,28.35,0.0
Bogor,Bogor,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bogor,Bogor,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bogor,Bogor,8,UBIJALAR,Ha,182.5,185.6,153.7,0.0,0.0,0.0
Bogor,Bogor,9,UBIKAYU / KETELA POHON,Ha,200.6,154.9,166.7,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,3,KACANG TANAH,Ha,2.0,0.0,0.0,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,5,PADI,Ha,2336.0,2456.0,2176.0,2700.0,2337.35,0.0
Sukabumi,Kota Sukabumi,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,8,UBIJALAR,Ha,12.5,2.0,22.0,0.0,0.0,0.0
Sukabumi,Kota Sukabumi,9,UBIKAYU / KETELA POHON,Ha,21.0,4.0,4.0,0.0,0.0,0.0
Bandung,Bandung,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung,3,KACANG TANAH,Ha,8.0,4.0,6.0,0.0,0.0,0.0
Bandung,Bandung,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung,5,PADI,Ha,1074.0,1026.0,995.0,901.0,940.85,0.0
Bandung,Bandung,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandung,Bandung,8,UBIJALAR,Ha,12.9,3.0,4.0,0.0,0.0,0.0
Bandung,Bandung,9,UBIKAYU / KETELA POHON,Ha,16.0,6.9,10.9,0.0,0.0,0.0
Cirebon,Cirebon,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,2,KACANG HIJAU,Ha,4.7,0.9,2.8,0.0,0.0,0.0
Cirebon,Cirebon,3,KACANG TANAH,Ha,1.9,1.8,0.0,0.0,0.0,0.0
Cirebon,Cirebon,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,5,PADI,Ha,226.0,232.0,160.0,137.0,99.81,0.0
Cirebon,Cirebon,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cirebon,Cirebon,9,UBIKAYU / KETELA POHON,Ha,6.0,1.0,0.9,0.0,0.0,0.0
Bekasi,Bekasi,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,3,KACANG TANAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,5,PADI,Ha,484.0,478.0,454.0,307.0,282.68,0.0
Bekasi,Bekasi,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,8,UBIJALAR,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bekasi,Bekasi,9,UBIKAYU / KETELA POHON,Ha,31.0,28.0,24.0,0.0,0.0,0.0
Depok,Depok,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Depok,Depok,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Depok,Depok,3,KACANG TANAH,Ha,8.0,7.0,9.0,0.0,0.0,0.0
Depok,Depok,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Depok,Depok,5,PADI,Ha,31.0,45.0,15.0,6.0,5.82,0.0
Depok,Depok,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Depok,Depok,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Depok,Depok,8,UBIJALAR,Ha,11.0,4.0,5.0,0.0,0.0,0.0
Depok,Depok,9,UBIKAYU / KETELA POHON,Ha,34.0,20.0,15.0,0.0,0.0,0.0
Cimahi,Cimahi,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cimahi,Cimahi,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cimahi,Cimahi,3,KACANG TANAH,Ha,13.0,14.0,12.0,0.0,0.0,0.0
Cimahi,Cimahi,4,KEDELAI,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cimahi,Cimahi,5,PADI,Ha,77.0,77.0,60.0,77.0,70.93,0.0
Cimahi,Cimahi,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cimahi,Cimahi,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cimahi,Cimahi,8,UBIJALAR,Ha,10.0,11.0,9.0,0.0,0.0,0.0
Cimahi,Cimahi,9,UBIKAYU / KETELA POHON,Ha,34.9,37.0,26.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,3,KACANG TANAH,Ha,278.9,96.0,47.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,4,KEDELAI,Ha,0.0,18.3,100.9,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,5,PADI,Ha,7569.0,8540.0,9798.0,7864.0,6532.64,0.0
Tasikmalaya,Tasikmalaya,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,8,UBIJALAR,Ha,25.8,17.0,10.0,0.0,0.0,0.0
Tasikmalaya,Tasikmalaya,9,UBIKAYU / KETELA POHON,Ha,94.0,92.0,42.0,0.0,0.0,0.0
Banjar,Banjar,1,JAGUNG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Banjar,Banjar,2,KACANG HIJAU,Ha,124.0,56.0,122.2,0.0,0.0,0.0
Banjar,Banjar,3,KACANG TANAH,Ha,266.0,124.0,138.0,0.0,0.0,0.0
Banjar,Banjar,4,KEDELAI,Ha,94.0,198.1,238.7,0.0,0.0,0.0
Banjar,Banjar,5,PADI,Ha,5344.0,5723.0,5978.0,5625.0,4782.04,0.0
Banjar,Banjar,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Banjar,Banjar,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Banjar,Banjar,8,UBIJALAR,Ha,109.0,74.0,98.0,0.0,0.0,0.0
Banjar,Banjar,9,UBIKAYU / KETELA POHON,Ha,80.0,112.0,115.0,0.0,0.0,0.0
Cilacap,Cilacap,1,JAGUNG,Ha,11927.0,8658.7,8179.6,0.0,0.0,0.0
Cilacap,Cilacap,2,KACANG HIJAU,Ha,5494.1,4805.0,351.5,0.0,0.0,0.0
Cilacap,Cilacap,3,KACANG TANAH,Ha,2005.3,2064.5,1794.6,0.0,0.0,0.0
Cilacap,Cilacap,4,KEDELAI,Ha,2169.5,3229.3,2394.4,0.0,0.0,0.0
Cilacap,Cilacap,5,PADI,Ha,117626.63,115663.93,122167.29,119730.72,106346.75,0.0
Cilacap,Cilacap,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilacap,Cilacap,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Cilacap,Cilacap,8,UBIJALAR,Ha,424.7,438.4,317.0,0.0,0.0,0.0
Cilacap,Cilacap,9,UBIKAYU / KETELA POHON,Ha,3113.0,3085.0,2464.0,0.0,0.0,0.0
Banyumas,Banyumas,1,JAGUNG,Ha,5175.0,4542.4,4845.0,0.0,0.0,0.0
Banyumas,Banyumas,2,KACANG HIJAU,Ha,388.4,293.9,256.9,0.0,0.0,0.0
Banyumas,Banyumas,3,KACANG TANAH,Ha,1503.4,1472.1,1257.4,0.0,0.0,0.0
Banyumas,Banyumas,4,KEDELAI,Ha,251.8,1047.9,265.9,0.0,0.0,0.0
Banyumas,Banyumas,5,PADI,Ha,52399.62,52314.91,52167.75,51330.54,45113.99,0.0
Banyumas,Banyumas,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Banyumas,Banyumas,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Banyumas,Banyumas,8,UBIJALAR,Ha,125.8,94.4,55.5,0.0,0.0,0.0
Banyumas,Banyumas,9,UBIKAYU / KETELA POHON,Ha,1097.1,1058.8,933.6,0.0,0.0,0.0
Purbalingga,Purbalingga,1,JAGUNG,Ha,10718.8,6353.2,6142.2,0.0,0.0,0.0
Purbalingga,Purbalingga,2,KACANG HIJAU,Ha,89.6,25.3,51.1,0.0,0.0,0.0
Purbalingga,Purbalingga,3,KACANG TANAH,Ha,267.1,260.4,175.6,0.0,0.0,0.0
Purbalingga,Purbalingga,4,KEDELAI,Ha,91.9,295.9,171.6,0.0,0.0,0.0
Purbalingga,Purbalingga,5,PADI,Ha,28616.11,29419.77,29039.68,26110.28,25308.33,0.0
Purbalingga,Purbalingga,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Purbalingga,Purbalingga,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Purbalingga,Purbalingga,8,UBIJALAR,Ha,250.9,174.2,172.2,0.0,0.0,0.0
Purbalingga,Purbalingga,9,UBIKAYU / KETELA POHON,Ha,1513.7,1113.4,932.8,0.0,0.0,0.0
Banjarnegara,Banjarnegara,1,JAGUNG,Ha,8184.9,7686.9,5323.6,0.0,0.0,0.0
Banjarnegara,Banjarnegara,2,KACANG HIJAU,Ha,265.7,79.8,6.9,0.0,0.0,0.0
Banjarnegara,Banjarnegara,3,KACANG TANAH,Ha,2657.5,772.8,345.6,0.0,0.0,0.0
Banjarnegara,Banjarnegara,4,KEDELAI,Ha,536.0,439.0,144.2,0.0,0.0,0.0
Banjarnegara,Banjarnegara,5,PADI,Ha,18903.54,19230.95,19542.41,18552.34,18116.88,0.0
Banjarnegara,Banjarnegara,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Banjarnegara,Banjarnegara,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Banjarnegara,Banjarnegara,8,UBIJALAR,Ha,80.3,53.6,39.4,0.0,0.0,0.0
Banjarnegara,Banjarnegara,9,UBIKAYU / KETELA POHON,Ha,4258.6,4786.5,4098.3,0.0,0.0,0.0
Kebumen,Kebumen,1,JAGUNG,Ha,7394.7,5823.9,4182.4,0.0,0.0,0.0
Kebumen,Kebumen,2,KACANG HIJAU,Ha,5087.3,10712.1,1199.9,0.0,0.0,0.0
Kebumen,Kebumen,3,KACANG TANAH,Ha,1391.8,987.8,513.6,0.0,0.0,0.0
Kebumen,Kebumen,4,KEDELAI,Ha,347.2,999.7,333.9,0.0,0.0,0.0
Kebumen,Kebumen,5,PADI,Ha,73675.96,74646.4,75408.34,75547.03,72338.28,0.0
Kebumen,Kebumen,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kebumen,Kebumen,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kebumen,Kebumen,8,UBIJALAR,Ha,65.6,39.0,20.0,0.0,0.0,0.0
Kebumen,Kebumen,9,UBIKAYU / KETELA POHON,Ha,1666.5,1363.7,757.0,0.0,0.0,0.0
Purworejo,Purworejo,1,JAGUNG,Ha,3015.9,2159.3,996.7,0.0,0.0,0.0
Purworejo,Purworejo,2,KACANG HIJAU,Ha,1694.0,2847.5,3185.0,0.0,0.0,0.0
Purworejo,Purworejo,3,KACANG TANAH,Ha,852.5,588.9,415.1,0.0,0.0,0.0
Purworejo,Purworejo,4,KEDELAI,Ha,164.0,16.8,1.9,0.0,0.0,0.0
Purworejo,Purworejo,5,PADI,Ha,49844.53,48392.48,50953.04,51160.94,51878.07,0.0
Purworejo,Purworejo,6,PADI LADANG,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Purworejo,Purworejo,7,PADI SAWAH,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Purworejo,Purworejo,8,UBIJALAR,Ha,66.2,40.6,0.0,0.0,0.0,0.0
Purworejo,Purworejo,9,UBIKAYU / KETELA POHON,Ha,1569.5,771.7,587.0,0.0,0.0,0.0
Wonosobo,Wonosobo,1,JAGUNG,Ha,13661.5,11822.1,10601.3,0.0,0.0,0.0
Wonosobo,Wonosobo,2,KACANG HIJAU,Ha,0.0,0.0,0.0,0.0,0.0,0.0
Wonosobo,Wonosobo,3,KACANG TANAH,Ha,229.1,257.7,180.5,0.0,0.0,0.0
Wonosobo,Wonosobo,4,KEDELAI,Ha,190.5,165.3,23.0,0.0,0.0,0.0
Wonosobo,Wonosobo,5,PADI,Ha,13728.27,13258.64,13346.92,12578.2,11936.39,0.0
